Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2004-06-17,76.4677963256836,76.62902014603077,76.1319103769195,76.48122950854051,28402400
2004-06-18,76.61209869384766,77.00989367108947,76.30869984280505,76.36937755544447,31799800
2004-06-21,76.32220458984375,76.9559772098268,76.27500908477636,76.69303008960496,25284000
2004-06-22,76.70648193359375,76.78064700417109,75.9648363717426,76.27497887419229,37334000
2004-06-23,77.36723327636719,77.42791099024608,76.47051378250049,76.59861803703083,35580000
2004-06-24,77.1244888305664,77.48857043560446,77.0368415556933,77.23910568476691,35272100
2004-06-25,76.75366973876953,77.4953203703215,76.64579655667579,77.1379824172583,32837900
2004-06-28,76.49073028564453,77.27283279455203,76.46376584540558,77.21214994420883,40824500
2004-06-29,76.80758666992188,76.97614264759143,76.47047471458276,76.544639756271,28418100
2004-06-30,77.2188720703125,77.39417174646353,76.62555681615926,76.90872965491963,52230600
2004-07-01,76.14688873291016,77.13125552441228,75.90416759046603,77.0301208577401,57734700
2004-07-02,76.1064224243164,76.38285680297749,75.91764047982699,76.29520951272802,34615100
2004-07-06,75.4389419555664,75.81650584464013,75.26364223110124,75.76257182043118,38698200
2004-07-07,75.66141510009766,75.89739246194776,75.34452900964723,75.38498080198704,29839800
2004-07-08,75.13555145263672,75.72886693598059,74.97373393033341,75.3850111309895,45291100
2004-07-09,75.33106231689453,75.47264876318116,75.09507976249508,75.32431863547467,27412900
2004-07-12,75.36479187011719,75.54009162943714,74.83889773608055,75.18949211079723,35691300
2004-07-13,75.41870880126953,75.52658198323662,75.2434090936611,75.45916060151697,26752000
2004-07-14,75.18946075439453,75.7760375060036,74.91977526042909,75.01416621210122,54089400
2004-07-15,74.70404052734375,75.45242977190311,74.63661399481448,75.33780775295668,38403500
2004-07-16,74.64335632324219,75.29061090119231,74.46131806291207,75.2231895138079,40871200
2004-07-19,74.32646179199219,74.8119039568851,74.15790577051112,74.6703175161116,39592800
2004-07-20,75.27040100097656,75.4457007605804,74.3332296285119,74.52201161088993,46679800
2004-07-21,73.88150787353516,75.55358143448471,73.79385541311707,75.3917690256014,56241100
2004-07-22,74.08378601074219,74.42764194512468,73.33539640622278,73.73319153500346,72477100
2004-07-23,73.46346282958984,73.96913094252253,73.28142457225978,73.90845323805318,49610500
2004-07-26,73.32186126708984,73.78033380076964,72.95777968352758,73.61852147827118,49679100
2004-07-27,74.00957489013672,74.23881375184096,73.47019871327772,73.52413787414008,51295100
2004-07-28,74.23208618164062,74.4141296030803,73.21400616107215,73.86126594405474,65862300
2004-07-29,74.5489730834961,74.75124241054853,74.1646654772346,74.52874717957539,52200500
2004-07-30,74.73099517822266,74.77145212122498,74.23207079518069,74.38040091703894,41581700
2004-08-02,74.88606262207031,75.08158820755972,74.19835637648785,74.29274732894189,38263100
2004-08-03,74.3062515258789,74.87934109070365,74.2725434008437,74.79169379290497,40948800
2004-08-04,74.29953002929688,74.67035552287177,73.92196599505637,74.09052210233148,40763200
2004-08-05,73.0859146118164,74.42087583541135,72.99826216134956,74.36019811794029,50772000
2004-08-06,72.04085540771484,72.7892446881525,71.88578672087675,72.56674946555266,74729000
2004-08-09,72.14198303222656,72.46561288298652,72.05433574577502,72.15546525171067,37476300
2004-08-10,73.07241821289062,73.09264926013672,72.31729038789025,72.35099851212205,55870600
2004-08-11,72.92408752441406,73.03870439693087,72.20940641783167,72.60045766468893,52933200
2004-08-12,72.12848663330078,72.782479600114,71.8925041153832,72.60044138129402,50015900
2004-08-13,72.27008056640625,72.37795374404638,71.86554200447168,72.20939772454747,41634700
2004-08-16,73.01850891113281,73.24774275165407,72.20943649676094,72.23640609163243,45731900
2004-08-17,73.42980194091797,73.67926174498221,73.17359330678667,73.3219235383521,40701600
2004-08-18,74.18489074707031,74.27928172717527,73.14658482199307,73.16681072574092,43165400
2004-08-19,73.96913146972656,74.17813931184001,73.61179349040145,74.03655285648037,39881600
2004-08-20,74.48831176757812,74.5894413094416,73.83431329593407,73.90173470515099,44870900
2004-08-23,74.29953002929688,74.68383774812715,74.19840048007114,74.53551269462136,33745100
2004-08-24,74.40061950683594,74.6568279262996,74.06350749715935,74.59614508971887,30453100
2004-08-25,74.90628051757812,75.02089735561039,74.09721382757088,74.38713033454225,38551400
2004-08-26,74.90628051757812,75.04786693113337,74.73772452849991,74.81188957520797,26629500
2004-08-27,75.1423110961914,75.26367170004328,74.87262543778654,74.97375498772627,24902900
2004-08-30,74.52194213867188,75.06806167056945,74.4680030100128,74.98715812149925,26726500
2004-08-31,74.91307067871094,74.94678395501286,74.23210262001729,74.60967176768861,44125300
2004-09-01,75.05463409423828,75.27038562200636,74.4882882628179,74.80516930053807,52778300
2004-09-02,75.90416717529297,75.98507079304994,75.000704006932,75.000704006932,42736600
2004-09-03,75.59402465820312,76.06597957498715,75.51985957929095,75.73561113323834,30480500
2004-09-07,76.09294128417969,76.2749795492574,75.728859610102,75.87718975256946,37338800
2004-09-08,75.90416717529297,76.22779193416645,75.72212374749418,75.93113676251956,32963100
2004-09-09,75.83673858642578,76.10642414526767,75.5333346168452,75.89741629398851,34314800
2004-09-10,76.22777557373047,76.36936201833988,75.56703883221986,75.86369394019697,27900600
2004-09-13,76.47725677490234,76.68626464605093,76.19408382484502,76.39634801320477,44398100
2004-09-14,76.6323013305664,76.6525272272808,76.31541523158536,76.38958028215202,28048900
2004-09-15,76.0524673461914,76.43003113064765,75.9715586164133,76.38957933771898,38295000
2004-09-16,76.28174591064453,76.43681978130789,76.05251209062124,76.08622022325324,23911700
2004-09-17,76.60600280761719,76.74817859407557,76.29456939461318,76.47059360718099,33683000
2004-09-20,76.14566040039062,76.49771416906249,76.0170228861954,76.28106450403317,37149400
2004-09-21,76.4773941040039,76.82268123823285,76.1930424242082,76.33521826410605,40920800
2004-09-22,75.52278137207031,76.17949685324083,75.4686176730043,76.16595851114165,49042100
2004-09-23,75.11656188964844,75.62433496731258,75.11656188964844,75.55663292335767,44068700
2004-09-24,75.46183013916016,75.64463129394801,75.23840880123436,75.26549064510417,34981100
2004-09-27,74.98114776611328,75.2858095058013,74.86605379026085,75.21810747090775,39355100
2004-09-28,75.33993530273438,75.49565455346115,74.7509222135754,75.08943738309907,41662900
2004-09-29,75.71912384033203,75.7258955947732,75.15042043531754,75.29259628657117,33325700
2004-09-30,75.66496276855469,75.81391036926472,75.32644737251738,75.52278692205923,43536700
2004-10-01,76.94456481933594,76.94456481933594,75.9696386450714,76.00349225708624,62824300
2004-10-04,77.07316589355469,77.47938841148368,77.04608921333771,77.24919530696832,33082400
2004-10-05,77.11381530761719,77.28984477596015,76.87008378693787,77.07996169878126,36910600
2004-10-06,77.64187622070312,77.64187622070312,76.9648455613546,77.02577584133563,42297800
2004-10-07,76.80908966064453,77.45227157994428,76.74815940967834,77.43872808061964,39388800
2004-10-08,76.17273712158203,77.02579221465402,76.06440971369886,76.6060364224445,51872600
2004-10-11,76.484130859375,76.51797928271823,76.26070957091356,76.35549342080645,20229100
2004-10-12,76.186279296875,76.38939061420437,75.7868335822187,75.96285788087977,41754700
2004-10-13,75.5159912109375,76.5518471677402,75.36704365748002,76.50445523394313,54212600
2004-10-14,74.90665435791016,75.7800243256782,74.86603418068046,75.61076670011074,64082200
2004-10-15,75.326416015625,75.65138776795392,74.8592633106527,75.16392497412767,63482200
2004-10-18,75.61077880859375,75.75972636939917,74.94728653736968,75.07592400630776,43535100
2004-10-19,74.97437286376953,75.98315225304651,74.87281723302793,75.8409712708079,55851900
2004-10-20,74.82543182373047,75.02854310293827,74.30412044958756,74.73064793752268,57118500
2004-10-21,75.31289672851562,75.36706042643023,74.6155559052024,75.00823496708145,53218300
2004-10-22,74.46662139892578,75.31968171225286,74.37860924835581,75.2790615143491,48752400
2004-10-25,74.37859344482422,74.55462287389787,74.03330634000052,74.30411965426745,43990900
2004-10-26,75.5159912109375,75.55661139266832,74.39211797327353,74.56137561759641,54337400
2004-10-27,76.42318725585938,76.57213476556356,75.23161750888957,75.40764168823829,73896000
2004-10-28,76.6534194946289,76.88360746171932,76.15918479273698,76.3555243227853,54413300
2004-10-29,76.63988494873047,76.93778015540573,76.43677880672607,76.5857264100637,48820200
2004-11-01,76.8497543334961,77.07317053340617,76.63987130917533,76.88360276847196,36720900
2004-11-02,76.87684631347656,77.56741542894841,76.6534249187841,76.9580867003939,56210000
2004-11-03,77.844970703125,78.10224043869599,77.34396440417159,77.8788191295951,76960200
2004-11-04,78.90795135498047,78.98919175499711,77.64190174625203,77.70960380137781,55350300
2004-11-05,79.40216064453125,79.64589211275079,78.86730576512362,79.24644647420645,63287200
2004-11-08,79.28703308105469,79.36827859116039,79.0229916298764,79.19902098577265,33863800
2004-11-09,79.13134002685547,79.55110088679965,79.05009965516776,79.26674925522484,44658100
2004-11-10,79.1922836303711,79.58496268510028,79.05010779993489,79.2532139154147,45265400
2004-11-11,79.79484558105469,79.97087502449449,79.28030075848784,79.3344644588285,37863200
2004-11-12,80.42447662353516,80.56665244919363,79.6729721412445,79.86931166201123,55583700
2004-11-15,80.62206268310547,80.64921960326329,80.28254419408152,80.46588189867241,35297900
2004-11-16,80.04486846923828,80.40476238050428,79.94301707803517,80.37080846300961,40028700
2004-11-17,80.52022552490234,80.90048466653742,80.17391513197481,80.37762834678918,54494000
2004-11-18,80.62882995605469,80.66957568778646,80.28252491049308,80.4862328465929,31854300
2004-11-19,79.73252868652344,80.61527891845337,79.54239914257337,80.60169527637606,54276500
2004-11-22,80.1128158569336,80.20788065608482,79.46772737052967,79.5627921696809,37560200
2004-11-23,80.23502349853516,80.3029261701013,79.69858358607155,80.07884269135542,41968800
2004-11-24,80.42514038085938,80.52699178184187,80.16031637702298,80.30970015867763,29724800
2004-11-26,80.36404418945312,80.79184090170222,80.33009544096242,80.47269261816471,15487700
2004-11-29,79.9973373413086,80.81218474813053,79.77325909652505,80.66279579784782,61460800
2004-11-30,80.05167388916016,80.28933581007884,79.88191463412663,80.12636837582622,53685200
2004-12-01,80.96159362792969,81.14493136072676,80.19427840907524,80.23502415686266,49898300
2004-12-02,81.02947998046875,81.39616055285411,80.81218836505232,80.87329920346284,60163500
2004-12-03,80.97515106201172,81.57949349406104,80.86650267031544,81.0158916185776,49067900
2004-12-06,80.94801330566406,81.23999947034932,80.69676770979562,80.94801330566406,33030500
2004-12-07,80.19427490234375,81.22641412379497,80.15353433697965,81.13813599131728,52047200
2004-12-08,80.66281127929688,80.68318156176495,80.13316321256063,80.2689685494422,43895100
2004-12-09,80.94801330566406,81.11777258325684,79.94304128347433,80.22144380479264,60922800
2004-12-10,81.02947998046875,81.18565557683391,80.70353996702373,80.75107234600105,47828600
2004-12-13,81.73570251464844,81.75607279997254,81.04308172977515,81.32148944425067,38541000
2004-12-14,82.0208969116211,82.13633198227714,81.60668384101551,81.60668384101551,41500700
2004-12-15,82.08196258544922,82.23814332144619,81.694911835223,81.95973576008097,46699200
2004-12-16,82.03443145751953,82.32641747916105,81.51157541816306,81.97332063423245,51641800
2004-12-17,81.48731231689453,81.84890119142024,81.29628462507824,81.50095492126103,70761900
2004-12-20,81.50779724121094,82.06723783868877,81.3031216936712,81.69882497618647,47187400
2004-12-21,82.13542938232422,82.19683410478089,81.50094167754338,81.59645550793074,33094200
2004-12-22,82.33329772949219,82.6061966741322,82.07404659489711,82.12862221973357,31500700
2004-12-23,82.39469909667969,82.74264538898245,82.31965696021688,82.46292773819695,25646100
2004-12-27,82.2241439819336,82.79723234133675,82.13545402856468,82.68807067093047,29944100
2004-12-28,82.67444610595703,82.77678389301641,82.27874277205599,82.3060331956129,23422900
2004-12-29,82.7972412109375,82.82453163146255,82.51751830439244,82.6062134723777,22650600
2004-12-30,82.64028930664062,82.94047860638418,82.57888978902767,82.82449826970631,21076900
2004-12-31,82.46292114257812,83.00189509574565,82.4151642204045,82.7562865802487,28648800
2005-01-03,82.07405090332031,83.0701276791975,81.80115194435464,82.9336755971573,55748000
2005-01-04,81.07112121582031,82.23775877300324,80.80504625743364,82.1831779597155,69167600
2005-01-05,80.51171112060547,81.35769322373882,80.50488721510425,81.00974691478378,65667300
2005-01-06,80.92107391357422,81.28948681108645,80.6822892221633,80.80509352133404,47814700
2005-01-07,80.80506896972656,81.34404294093122,80.59356956006758,81.16665785044397,55847700
2005-01-10,81.18712615966797,81.5009581235706,80.73684212116783,80.73684212116783,56563300
2005-01-11,80.627685546875,81.00974094495184,80.49805737747847,80.94151751031161,63099700
2005-01-12,80.89374542236328,81.07794918187514,80.17738648013324,80.77776508470346,72720500
2005-01-13,80.24560546875,81.0028973321098,80.16373424929309,80.9414926162389,55537500
2005-01-14,80.66860961914062,80.86646120123235,80.34113508714414,80.48440584553182,42032500
2005-01-18,81.50779724121094,81.6101350149808,80.47078210117886,80.53901075376902,57391700
2005-01-19,80.65497589111328,81.54189095088834,80.64815198612091,81.48049142130024,54378900
2005-01-20,80.16375732421875,80.64132656240241,80.02048655276364,80.42983235765169,72049300
2005-01-21,79.67256164550781,80.50490128825575,79.58387167894715,80.36163047837358,63160400
2005-01-24,79.51564025878906,80.05460911595073,79.39283597618022,79.88404790150041,58441900
2005-01-25,79.74075317382812,80.14328022578259,79.63159673600032,79.76122488571485,68245000
2005-01-26,79.97956085205078,80.23198809885346,79.84993267334792,80.04096038610069,57195100
2005-01-27,80.11600494384766,80.33432306584325,79.80899687404951,79.95226765362962,55878800
2005-01-28,80.11600494384766,80.19787619151398,79.55656443091432,80.15693796512352,60738900
2005-01-31,80.61404418945312,80.67544372004512,80.30703092114958,80.47076820784277,52532700
2005-02-01,81.12571716308594,81.24169750912384,80.57309543440367,80.67543317713104,49841200
2005-02-02,81.3713150024414,81.58963307656823,81.11888781976839,81.22804425427508,52468900
2005-02-03,81.15982055664062,81.29627260570273,80.89374556736132,81.22804397861495,48837100
2005-02-04,82.02630615234375,82.16275304952418,81.17350003217726,81.18714263984911,50024600
2005-02-07,81.91712188720703,82.22412992378334,81.84207455291255,82.03992614286037,45412000
2005-02-08,82.01264953613281,82.31283892384536,81.91713567733608,81.98535911860304,39263500
2005-02-09,81.39863586425781,82.20368503973488,81.3577028366436,82.15592810581316,55279400
2005-02-10,81.69200134277344,81.88302907838705,81.3645267117545,81.63742570768055,45858600
2005-02-11,82.39469909667969,82.57890810059303,81.50096010804062,81.66469739643006,53133000
2005-02-14,82.33329772949219,82.45610199432447,82.1968508597294,82.34012163451466,32432100
2005-02-15,82.64028930664062,82.8449647755773,82.33328130834902,82.41515253694637,43852700
2005-02-16,82.69485473632812,82.86541586032973,82.32644208387114,82.50382711026431,55523000
2005-02-17,82.02630615234375,82.77677449706715,82.01948224595007,82.70855104847693,58124000
2005-02-18,82.13542938232422,82.19683410478089,81.80113097596845,82.03309164830537,47723300
2005-02-22,80.91423034667969,82.19002996668455,80.90058774124923,81.80115064798366,80697600
2005-02-23,81.4941177368164,81.5759889650169,80.92785865838147,81.13935282484103,68292600
2005-02-24,82.0331039428711,82.08768476987647,81.1734793405501,81.35085922064636,68563600
2005-02-25,82.84494018554688,83.0086773890277,81.99213465996277,82.05353415935113,60899900
2005-02-28,82.29917907714844,82.75628699753129,81.89665718895743,82.65394924803918,69381300
2005-03-01,82.70852661132812,82.90637299224922,82.40151337570936,82.42880378810528,47294400
2005-03-02,82.66758728027344,83.1860946986067,82.31282233411733,82.38786966592005,64226500
2005-03-03,82.7016830444336,83.16560953463693,82.34691297274783,83.0018723043042,61230800
2005-03-04,83.73188781738281,83.80011124106078,83.09057618356017,83.26796124921371,56168500
2005-03-07,83.77281951904297,84.08665142713916,83.50674452728504,83.68412959016149,43442400
2005-03-08,83.45901489257812,83.91611769910986,83.30892019070437,83.69097564629924,44362000
2005-03-09,82.5311508178711,83.43171370779224,82.52432691272595,83.21339558917846,73263600
2005-03-10,82.71536254882812,82.89274766381253,82.14227938442242,82.68807213074476,65149000
2005-03-11,82.13542938232422,83.04281597611755,81.97851603459357,82.76309318347359,57976500
2005-03-14,82.6471176147461,82.66076542279633,82.06038679131377,82.28552877811973,36336400
2005-03-15,81.96490478515625,82.86546787698548,81.92397175533719,82.83817745540087,62438500
2005-03-16,81.26902770996094,81.97856314711322,81.11893297448998,81.66472586106502,74874200
2005-03-17,81.4327392578125,81.69199040642205,81.17348810920295,81.39862493597046,62584200
2005-03-18,81.19094848632812,81.86902225837208,80.92382835717265,81.58135523090606,60232000
2005-03-21,80.88960266113281,81.3553516467873,80.65673078108584,81.30740712880348,61244300
2005-03-22,80.06767272949219,81.45806858732311,80.06767272949219,81.07451255083433,92472400
2005-03-23,80.13618469238281,80.6293312804256,79.9649535285102,80.10193636938412,70817300
2005-03-24,80.2320556640625,80.81424044505438,80.1772604498244,80.45123129545566,51932500
2005-03-28,80.34847259521484,80.77997827346046,80.34847259521484,80.4238146906051,46765500
2005-03-29,79.81427001953125,80.75261868758791,79.62249195027832,80.2320744813582,71160300
2005-03-30,80.94437408447266,80.95807027462853,79.97862807337488,79.98547878123232,62002100
2005-03-31,80.79370880126953,81.13617111658124,80.73206809278234,80.95124376555943,64575400
2005-04-01,80.43067932128906,81.49915980371411,80.07452090233367,81.25258658076079,95255300
2005-04-04,80.56768798828125,80.72522296346077,79.95810544293377,80.3827606244763,71581200
2005-04-05,80.95123291015625,81.08136501914328,80.5950692236792,80.67041134098936,46853900
2005-04-06,81.2320327758789,81.47175527071111,80.94436578208027,81.12929307079126,53268200
2005-04-07,81.6703872680664,81.68408868292862,81.04025804893041,81.101903964693,46734600
2005-04-08,80.82110595703125,81.64986412833697,80.82110595703125,81.62246651619958,63772900
2005-04-11,80.88272094726562,81.10874725636053,80.70464436333499,81.0197089643952,44945000
2005-04-12,81.300537109375,81.54711035060302,80.18411204116315,80.7457499293916,86144800
2005-04-13,80.3416519165039,81.36903874292693,80.22521077141732,81.20465308829631,65949000
2005-04-14,79.29371643066406,80.47863825485422,79.29371643066406,80.41014684187695,96119800
2005-04-15,78.18411254882812,79.58820427624083,78.1498642424404,79.27313971459371,128677300
2005-04-18,78.4238510131836,78.73891563909525,78.05399117609801,78.16358159844587,100035200
2005-04-19,79.04716491699219,79.12935253952554,78.64990732287784,78.83483469913882,64930100
2005-04-20,77.94440460205078,79.1978123757635,77.77317348932708,79.02658126303982,107735900
2005-04-21,79.45809936523438,79.59508218648723,78.34166899234083,78.62249056913676,86952200
2005-04-22,79.15672302246094,79.79370300655711,78.26631909611261,79.27315893151228,88845800
2005-04-25,79.67725372314453,79.79368961265132,79.25944943674178,79.35533843110717,52284100
2005-04-26,78.90328216552734,79.97861317422662,78.86903908373728,79.42382612898196,72626000
2005-04-27,79.2115249633789,79.49919201919421,78.3827668879722,78.6704339437875,84131900
2005-04-28,78.21834564208984,79.23203581037025,78.21834564208984,78.95121436541059,72481500
2005-04-29,79.28001403808594,79.36220686256657,78.06084921553361,78.81426515048129,103993800
2005-05-02,79.72520446777344,79.73205517521018,79.12246762674971,79.49917815238955,56026400
2005-05-03,79.86219787597656,80.03342900573875,79.23891928093305,79.49918871697021,86000300
2005-05-04,80.47863006591797,80.6498611937178,79.64302132616533,79.89644527651042,81055700
2005-05-05,80.45123291015625,80.82109277534784,79.95808642323412,80.59506643124864,96906700
2005-05-06,80.19776916503906,80.81420196782379,80.17722227587235,80.77310818949039,67415400
2005-05-09,80.69779968261719,80.87588150540554,80.17041014756875,80.27999534389771,43750500
2005-05-10,79.86219787597656,80.47863098823235,79.71836435404344,80.38274197361027,74613500
2005-05-11,80.3005599975586,80.41015044367897,79.34851520551815,80.08823504015047,91647400
2005-05-12,79.41698455810547,80.5402601909729,79.41698455810547,80.35533289647097,95086800
2005-05-13,79.25946807861328,79.87590120563213,78.62933876013159,79.65672556330982,85267000
2005-05-16,79.99917602539062,80.026568404274,79.2183625882462,79.24575496712956,49207000
2005-05-17,80.53341674804688,80.61560433632467,79.56082529932883,79.7320564089859,61071800
2005-05-18,81.36224365234375,81.56087253496592,80.82800297349392,80.8827930035982,77944900
2005-05-19,81.70464324951172,81.78683606972461,81.3005350820806,81.51971071042249,61768100
2005-05-20,81.58822631835938,81.77315367490556,81.32795160658871,81.73890535212719,46345500
2005-05-23,82.04026794433594,82.21834980391043,81.63616493765691,81.64986113044263,51047900
2005-05-24,81.84846496582031,82.07449126965075,81.64298555769112,81.80737117441785,50654100
2005-05-25,81.78687286376953,82.10193764465399,81.38961522569548,81.74577382239397,47608800
2005-05-26,82.22515106201172,82.33473621507189,81.93063345142451,82.04706930953746,43256200
2005-05-27,82.36216735839844,82.36216735839844,82.05395343771742,82.23203003717094,24596100
2005-05-31,81.83479309082031,82.30738750903465,81.77999786896474,82.24574680361712,43377200
2005-06-01,82.53340911865234,82.82107617845855,81.81423624357716,81.86218075354486,69611000
2005-06-02,82.71147155761719,82.76626153789496,82.25941894780604,82.34846246367951,39704500
2005-06-03,82.29366302490234,82.8005055889208,82.00599604739658,82.56763381443275,60999400
2005-06-06,82.21832275390625,82.32790793681833,81.88271127269277,82.1566768427521,36046400
2005-06-07,82.27999114990234,83.04710859087119,82.19780354142858,82.45807301086226,66501300
2005-06-08,82.12935638427734,82.59510035143882,81.96497062762438,82.48551507256637,46881200
2005-06-09,82.51969146728516,82.58818286006196,81.80736948617798,82.01284366450842,56653300
2005-06-10,82.32793426513672,82.63615346835883,81.91698055306722,82.57450753749042,36465300
2005-06-13,82.58819580078125,82.93065804388395,82.06080102008998,82.14984454765452,49383200
2005-06-14,82.77996826171875,83.01284006312163,82.4512022311725,82.49914673296479,33857100
2005-06-15,82.93751525878906,83.04025499136539,82.34848492484184,82.98546499614322,53195600
2005-06-16,83.14982604980469,83.31420644827205,82.82106002731133,82.91694902854718,46564500
2005-06-17,83.45793151855469,83.82928418171703,83.36165548514042,83.5817157396088,51529400
2005-06-20,83.4854507446289,83.78803035537352,83.16911441492029,83.26539046106417,41019400
2005-06-21,83.53355407714844,83.6573382631631,83.23096934541287,83.55418390037607,39879800
2005-06-22,83.60235595703125,83.85680278932935,83.25851143878292,83.67800217077796,46310100
2005-06-23,82.42638397216797,83.62296107294793,82.4057541466346,83.43040903910396,62185600
2005-06-24,81.82122039794922,82.52953906287348,81.72493913354205,82.44013615592029,58572500
2005-06-27,81.9381332397461,82.11693382227436,81.66305663123721,81.8143490282496,48183800
2005-06-28,82.62583923339844,82.68772872862698,82.08944262148039,82.11007245322324,41174200
2005-06-29,82.40575408935547,82.79773651416521,82.35761608092793,82.77710668864617,42316500
2005-06-30,81.95874786376953,82.74271264227096,81.80057713805657,82.67394481456274,62288800
2005-07-01,82.199462890625,82.38514185323791,81.97940262702303,82.14444651306187,49737500
2005-07-05,82.85963439941406,82.96966714221433,81.96564197408658,82.00690162931171,51549000
2005-07-06,82.16505432128906,82.9696489011872,82.11691631855965,82.79084835677135,52363600
2005-07-07,82.48828125,82.48828125,81.32609057962911,81.34672040711352,103268800
2005-07-08,83.430419921875,83.430419921875,82.33011869449231,82.50204092522867,64491200
2005-07-11,83.85676574707031,83.96679321604856,83.42351848760019,83.43727520037788,49688300
2005-07-12,84.07684326171875,84.33128478741669,83.65047427075368,83.8911643274881,51871100
2005-07-13,84.1937484741211,84.25563795396319,83.89116369271608,84.08371573664665,41182300
2005-07-14,84.52387237548828,84.8883467701324,84.23503895723019,84.57201040408935,63638800
2005-07-15,84.47571563720703,84.61325658746973,84.14562784987814,84.44133433462945,56075900
2005-07-18,84.13874053955078,84.331292602783,83.93243700608065,84.24189492961096,56598400
2005-07-19,84.59947204589844,84.66136676482331,84.17998671384794,84.38629020141636,59165700
2005-07-20,84.88832092285156,85.08775133680422,84.10435598339633,84.30378115069895,69477000
2005-07-21,84.3931884765625,85.00523122010475,84.22126623968771,84.96397156218289,101110900
2005-07-22,84.95709228515625,84.97084375543143,84.33129283130552,84.50321506632162,52607100
2005-07-25,84.71640014648438,85.23903995064273,84.48258318428714,84.86769254908552,57301600
2005-07-26,84.81954193115234,84.95020449418445,84.55134369403883,84.74390098306232,42758800
2005-07-27,85.12898254394531,85.19775036279107,84.62009438850875,84.92955219663881,43181600
2005-07-28,85.66539001464844,85.71352801876431,85.02583924759537,85.24589944450348,47880700
2005-07-29,85.09461975097656,85.70666242875416,84.92957589037299,85.55537528374654,62358100
2005-08-01,85.03271484375,85.30091303606682,84.89517394599216,85.15649902840767,40418200
2005-08-02,85.54161071777344,85.68602473837953,85.09461194162166,85.18401484484157,45147400
2005-08-03,85.76856994628906,85.78232141728606,85.35595760992244,85.44535528802922,36837200
2005-08-04,85.08084869384766,85.48658251747129,84.97769433722603,85.43157140770181,50855600
2005-08-05,84.5031967163086,85.25965858343267,84.35878269985285,84.89517911715966,53595500
2005-08-08,84.34503173828125,84.86767669143272,84.15935282554692,84.6888761357087,47616000
2005-08-09,84.85391235351562,84.99144800146973,84.49631652084572,84.62697381240754,47170000
2005-08-10,84.81266021728516,85.61725484701311,84.46193746330793,85.14962625725984,72863700
2005-08-11,85.1496353149414,85.29404934743528,84.59260901151514,84.77140433937439,58570200
2005-08-12,84.62699127197266,85.0602386210447,84.4138093996672,84.97771406725724,54776900
2005-08-15,85.1496353149414,85.18402185695648,84.46882480557043,84.73702304400899,36208500
2005-08-16,84.04243469238281,84.94330520289806,83.95991016028167,84.88829409481232,71942100
2005-08-17,84.03559875488281,84.49635440004522,83.91869287704876,84.02872564205799,62275100
2005-08-18,84.0286865234375,84.2831279924297,83.78799127369554,83.93241052220014,53388600
2005-08-19,84.22126007080078,84.4619501354658,84.03558113045212,84.33128756608339,39842100
2005-08-22,84.22126007080078,84.74390510168047,83.81552089323696,84.29690626921692,69912000
2005-08-23,84.06307220458984,84.31751893352782,83.31349397769104,84.24187275050974,55168600
2005-08-24,83.31352233886719,84.40007220423311,83.27225743166996,83.85679727155015,79104600
2005-08-25,83.61610412597656,83.6711205059191,83.35478419122565,83.4510602327997,35631100
2005-08-26,83.04529571533203,83.54730556952218,82.9902793556088,83.54043245954341,61956800
2005-08-29,83.68486022949219,83.74674970937093,82.78398424249815,82.80461931577409,56179200
2005-08-30,83.24473571777344,83.41665792681746,82.7908585675055,83.38227138634888,74160200
2005-08-31,84.29689025878906,84.35190661930612,83.03154020014125,83.34100329306303,102945200
2005-09-01,84.23499298095703,84.68887007145237,83.30661422371053,84.25562280386158,74578700
2005-09-02,84.08370971679688,84.50320031674839,83.92554422631312,84.48257049161133,47653400
2005-09-06,85.0671157836914,85.13588887178129,84.34504557859758,84.35192393673657,57251300
2005-09-07,85.21151733398438,85.36280445500067,84.9020542419468,85.01896007272485,41749700
2005-09-08,84.9295883178711,85.27343280498799,84.79892573383852,85.03962107214075,39068700
2005-09-09,85.68604278564453,85.78231881965966,85.13589476936524,85.15652459856129,43093900
2005-09-12,85.51409912109375,85.73415932179904,85.45908275925517,85.58286695006746,33017600
2005-09-13,85.03960418701172,85.56224392606775,84.94332292281777,85.36281353354,58427500
2005-09-14,84.73014831542969,85.21840680238854,84.59948574615552,85.09462259114194,57694600
2005-09-15,84.68885803222656,85.03270235615226,84.51693587026372,84.99143746956052,73156900
2005-09-16,85.29110717773438,85.4568536030072,84.85602083552425,85.15298603483765,75424100
2005-09-19,85.00796508789062,85.32565324969114,84.69718983397948,85.27040267642282,53355300
2005-09-20,84.28971099853516,85.36707060594563,84.16539986929675,85.08391542918676,84480300
2005-09-21,83.50240325927734,84.16539414714624,83.41261978544154,84.1101435892447,94469100
2005-09-22,83.7993392944336,84.02034146311864,83.17778913644284,83.52999948757581,84597200
2005-09-23,83.86844635009766,84.17922158192101,83.49551291051904,83.73031992674393,59368100
2005-09-26,83.96513366699219,84.4209376994974,83.61982550610044,84.26900126566753,70415400
2005-09-27,83.94439697265625,84.2482645023814,83.57836597921977,83.92367406175808,66150800
